3206,The external processing gateway has rejected the transaction. Do not retry the transaction. Contact Technical Support for more information.
3402,The requested credit amount exceeds the remaining settlement amount.
3403,You have already processed the maximum number of credits allowed for this settlement.
3404,The settlement has already been fully credited.
3405,The settlement you are attempting to credit has expired.
3406,The settlement you are attempting to credit has not been batched yet. There are no settled funds available to credit.
3407,The settlement referred to by the transaction response ID you provided cannot be found. Please verify this parameter and retry the transaction.
3408,You have submitted an invalidly formatted response ID for the original purchase or settlement. Please verify this parameter and retry the transaction.
3409,The authorization ID included in this credit request could not be found. Please verify this parameter and retry the transaction.
3410,Credit failed.
3411,Cancel credit failed.
3412,The Credit transaction you attempted was not permitted because your merchant account is in overdraft. 
3413,The requested Credit amount exceeds the permissible Visa credit ratio. Please verify this parameter and retry the transaction.
3414,The credit referred to by the transaction response ID you provided cannot be found. Please verify this parameter and retry the transaction.
3415,You cannot cancel this transaction. It is not in a state that can be cancelled. It may already have been completed and therefore not be in a pending state.
3416,"The external processing gateway for which your merchant account is configured does not support partial settlements. Ensure that the amount you are trying to settle is identical to the amount in the original authorization, and retry the transaction."
3500,The confirmation number included in this request could not be found. Please verify this parameter and retry the transaction.
3501,The requested authorization reversal amount exceeds the remaining authorization amount.
3502,The authorization has already been settled. You cannot process an authorization reversal transaction against an authorization that has been settled.
3503,The authorization reversal transaction is not supported for the card type used for the authorization you are attempting to reverse.
3504,The external processing gateway for which your merchant account is configured does not support partial authorization reversals. Ensure that the amount you are trying to reverse is identical to the amount in the original authorization and retry the transaction.
3505,Unable to complete authorization reversal. Contact Technical Support for more information.
3506,Reversal amount is over the authorization remaining amount. Manual intervention require.
3601,The 3D Secure authentication of this cardholder by the card issuer failed.
3602,The confirmation number included in the 3D Secure authentication request could not be found. The confirmation number must be the one returned by the payment processor in response to the original authorization or purchase.
3603,You submitted a request that is not available for 3D Secure authentication.
3604,The original authorization or purchase request has expired. The 3D Secure authentication request must be completed within 60 minutes of the original authorization or purchase.
3605,The 3D Secure authentication service not available for the card used in this transaction. 
3701,The confirmation number included in this request could not be found. Please verify this parameter and retry the transaction.
3702,You cannot cancel this payment transaction. It is not in a state that can be cancelled. It may already have been completed and therefore not be in a pending state.
4001,The card number or email address associated with this transaction is in our negative database.
4002,The transaction was declined by our Risk Management department.
5050,An error occurred with your merchant account configuration. Please contact Technical Support.
5055,You submitted an invalid ECI value. Please verify this parameter and retry the transaction.
5056,An ECI value must be provided for 3D Secure authentication Please verify this parameter and retry the transaction.
5057,You submitted a credit card brand that does not support 3D Secure authentication. Please verify this parameter and retry the transaction.
5058,A CAVV value must be be provided for 3D Secure authentication. Please verify this parameter and retry the transaction.
